"","Age","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"11",20,0.825902706874463,0.841364084220892,0.856825461567321,0.860328615609793,0.866992001563327,0.86898555713576,0.88464892317694,0.879494050568752,0.894006603667325,0.88760545157272,0.877261074079773,0.87759083557251,0.87759083557251,0.868856707341215,0.87436523982719,0.859236184464311,0.844107129101432,0.833583143307956,0.82749466852422,0.845237234101551,0.839412638701443,0.83129343053055,0.823174222359657,0.825145882861215,0.827010485230688,0.836912934399845,0.846581488369834,0.830996022448719,0.827586824969917,0.836033806838884,0.828811100138373,0.814147086476766,0.799483072815159,0.794732404502239,0.78368834001064,0.80208280852673,0.776703276280169,0.777732792041204,0.774559535956665,0.771399227190642,0.768251812916304,0.765117240522364,0.761995457612194,0.758886412002953,0.755790051724712,0.752706325019586,0.749635180340872,0.746576566352181,0.743530431926586,0.740496726145764,0.737475398299144,0.734466397883066,0.731469674599925,0.728485178357343,0.725512859267324,0.722552667645419,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902,0.719604554009902
"12",21,0.85858826759828,0.873626969936241,0.888665672274202,0.890731738374176,0.89877932294767,0.900720713694404,0.908568491783212,0.905753111847516,0.914972065778086,0.910677937317177,0.903172566456452,0.903570981804202,0.903570981804202,0.896246234301675,0.897952202810999,0.889192247729631,0.880432292648264,0.8650664737366,0.868565672606975,0.881171568365999,0.876470670537542,0.869304909906449,0.862139149275357,0.864072642481949,0.862064093718159,0.872643132371252,0.881044683428042,0.864679852811515,0.858023890026842,0.870123740044083,0.864904549950506,0.857701834208072,0.850499118465637,0.836537120220269,0.828405423519206,0.843762220509281,0.821910439608583,0.824628294895842,0.822057304328547,0.819494329484867,0.816939345373724,0.814392327081957,0.811853249774078,0.809322088692029,0.806798819154942,0.804283416558898,0.801775856376687,0.799276114157571,0.796784165527039,0.794299986186577,0.791823551913429,0.789354838560355,0.786893822055405,0.784440478401677,0.781994783677086,0.779556714034131,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659,0.777126245699659
"13",22,0.884037828028587,0.899388926691401,0.914740025354215,0.916258451116722,0.924867634467551,0.921197657244333,0.925164160447328,0.927773715449727,0.932127684811399,0.925514432429815,0.924620753861469,0.919812385467649,0.919812385467649,0.91917760423027,0.914426420780323,0.912494728624202,0.910563036468082,0.888850292720857,0.901682076874237,0.902478407639068,0.898863397293652,0.891885504432192,0.884907611570733,0.8881778745358,0.883960483290332,0.891848117962926,0.898983704724777,0.883338503355521,0.873849926025955,0.887293152566107,0.886530331170474,0.880868368425456,0.875206405680439,0.859428067299458,0.852713435269498,0.861725253990852,0.842289486877192,0.8452381216955,0.842577528382425,0.839925309936262,0.837281439995072,0.834645892279898,0.832018640594503,0.829399658825107,0.826788920940131,0.824186400989936,0.821592073106568,0.819005911503495,0.816427890475357,0.813857984397708,0.811296167726759,0.808742414999129,0.806196700831587,0.803658999920804,0.801129287043098,0.798607537054184,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927,0.796093724888927
"14",23,0.904518249257193,0.91679984315419,0.929081437051187,0.930727277721241,0.93951918357796,0.934114058569686,0.937652337828806,0.940254558363862,0.942117447749977,0.935577871017994,0.935863380770075,0.931140354557193,0.931140354557193,0.932888932202175,0.928390655722413,0.927777139152467,0.92716362258252,0.905565646492824,0.919101002648802,0.91696322220992,0.914077604088946,0.909235332637336,0.904393061185727,0.906223749751346,0.902610393063362,0.907558128804516,0.912052521992589,0.899591754260156,0.890651907932839,0.903938692114186,0.904223039045361,0.897918483555614,0.891613928065867,0.879355998523569,0.874378199867458,0.881203648594323,0.862993583948114,0.865922602210571,0.863486996456193,0.861058241401146,0.858636317776267,0.856221206366593,0.853812888011208,0.85141134360309,0.849016554088961,0.846628500469132,0.844247163797357,0.841872525180682,0.83950456577929,0.837143266806358,0.834788609527906,0.832440575262644,0.830099145381832,0.827764301309123,0.825436024520424,0.823114296543744,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047,0.820799098959047
"15",24,0.922296392375907,0.930076609968468,0.937856827561029,0.939779985113409,0.948433851645635,0.941837998507954,0.946196460369777,0.94757033322456,0.947286282417331,0.941072877474597,0.941884169843255,0.938334358969443,0.938334358969443,0.94162310362437,0.93865267589719,0.938303551321985,0.93795442674678,0.916761651434331,0.930068346027192,0.925684756724762,0.923392116023989,0.920759295571669,0.91812647511935,0.917910287846208,0.916229099929434,0.917740686117844,0.919916864971761,0.911084090726626,0.903729142409989,0.915871422085692,0.91655221652833,0.908387013720032,0.900221810911734,0.893637349729355,0.890008726117697,0.895794895162411,0.879185042642899,0.880908435798216,0.878684005956023,0.876465193142709,0.874251983174407,0.872044361903069,0.869842315216372,0.867645829037629,0.865454889325698,0.863269482074894,0.861089593314899,0.85891520911067,0.856746315562356,0.8545828988052,0.852424945009461,0.850272440380316,0.848125371157779,0.845983723616608,0.84384748406622,0.841716638850605,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232,0.839591174348232
"16",25,0.934521894816306,0.940917537541117,0.947313180265927,0.949116799142078,0.957511887705056,0.949748960785663,0.953563562111754,0.956473368148521,0.952152349240038,0.946701318765906,0.949640236703216,0.945092880101819,0.945092880101819,0.951067211298366,0.94662144240602,0.947876135046693,0.949130827687366,0.923540774728427,0.941458038745704,0.934471117031451,0.933422700003926,0.931239880902839,0.929057061801752,0.927102349657692,0.927862805070402,0.928211798616536,0.928658872796199,0.922275130488487,0.916387137799674,0.927276806991778,0.9278654751727,0.918486092664393,0.909106710156086,0.907374907754952,0.902983758949117,0.909565813217797,0.897550286842016,0.895680218458133,0.893698921321192,0.891722006929637,0.889749465588578,0.887781287624571,0.885817463385571,0.883857983240883,0.881902837581116,0.879952016818134,0.878005511385014,0.876063311735991,0.87412540834642,0.872191791712722,0.870262452352343,0.868337380803703,0.866416567626153,0.864500003399925,0.862587678726092,0.860679584226514,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798,0.858775710543798
"17",26,0.939687829755012,0.945209166941091,0.95073050412717,0.951781745480876,0.960133511224419,0.955124242145161,0.958457619337642,0.960188471470825,0.954947686834432,0.950373654455367,0.951944410507376,0.949738504959833,0.949738504959833,0.955205891837718,0.952344376153123,0.952679988167101,0.953015600181079,0.928323377505581,0.945589064736086,0.940600305218781,0.94102278158397,0.938862751233094,0.936702720882218,0.932999028831144,0.936293280365036,0.936084084957323,0.935873619529228,0.931100963011001,0.926447612283593,0.935954324940156,0.936341291700764,0.925772529670924,0.915203767641084,0.918288768115112,0.912702479452298,0.920523081926375,0.912811523447646,0.908126529701864,0.906450571609074,0.904777706516474,0.903107928715896,0.901441232509707,0.899777612210788,0.898117062142516,0.896459576638746,0.894805150043787,0.893153776712387,0.891505451009714,0.889860167311333,0.88821792000319,0.88657870348159,0.884942512153183,0.883309340434938,0.88167918275413,0.880052033548318,0.878427887265327,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226,0.876806738363226
"18",27,0.942076211901398,0.946815265661432,0.951554319421465,0.951716442052168,0.96011154246209,0.95840716948869,0.961169375019856,0.96163713458925,0.958985418850965,0.953813713055034,0.952108490072007,0.951698483210127,0.951698483210127,0.957015301993692,0.957207241232839,0.955624505718546,0.954041770204252,0.935523538161244,0.946846187437486,0.944884195048969,0.946677511371476,0.943813067446905,0.940948623522334,0.936680922469608,0.941654647855747,0.941799649847912,0.941747329341002,0.937228870489912,0.932387884845905,0.940878283571557,0.94216284959659,0.931908274250921,0.921653698905252,0.925784397859928,0.921505049438153,0.92809652075644,0.922269961022984,0.917254461483488,0.915819573256289,0.914386929667096,0.912956527204555,0.911528362362804,0.910102431641468,0.908678731545646,0.907257258585905,0.905838009278271,0.904420980144218,0.903006167710664,0.901593568509958,0.900183179079875,0.898774995963606,0.897369015709748,0.8959652348723,0.894563650010649,0.893164257689565,0.891767054479192,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041,0.890372036955041
"19",28,0.94596905596484,0.94959960119518,0.95323014642552,0.952862506778318,0.961258801676438,0.959966994376775,0.962579318309953,0.963740848901571,0.961993577035145,0.955940784655492,0.953444274213383,0.952735970185948,0.952735970185948,0.959471598517556,0.960731933297673,0.958687148515445,0.956642363733217,0.942070361005819,0.949614170289053,0.947640891291332,0.950656692072689,0.946931981430069,0.94320727078745,0.939140035504103,0.945065882231668,0.945806880834001,0.946065059019581,0.941271206297082,0.936418885746809,0.94389263385082,0.94594986471106,0.936575287920368,0.927200711129676,0.930937539119612,0.92819746254239,0.932771161284371,0.928324820769022,0.923219167573767,0.921911902424528,0.92060648834406,0.919302922711277,0.918001202908803,0.916701326322969,0.915403290343807,0.914107092365043,0.912812729784095,0.911520200002067,0.910229500423741,0.908940628457574,0.907653581515695,0.906368357013895,0.905084952371624,0.903803365011988,0.90252359236174,0.901245631851279,0.899969480914639,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949,0.89869513698949
"20",29,0.950724652193081,0.952882995902244,0.955041339611406,0.954099873316143,0.962852627999013,0.959959976631989,0.96394983999863,0.965929985221123,0.964172610241034,0.955695763655544,0.955401330647833,0.955324005148305,0.955324005148305,0.961760859469236,0.963337411575196,0.961500449819786,0.959663488064375,0.947488726527554,0.953187523611011,0.949065355178576,0.953750260395962,0.949945822981863,0.946141385567764,0.943797399961846,0.94759076796818,0.949006699363514,0.949456802597219,0.943817688696828,0.940161462718018,0.947467937447952,0.948218914458548,0.940725589280503,0.933232264102459,0.934877679541385,0.931862579179223,0.935608589281444,0.932455213191394,0.92745203976957,0.926199666494985,0.924948984347006,0.923699991042039,0.922452684299577,0.921207061842191,0.919963121395528,0.918720860688306,0.917480277452309,0.916241369422386,0.915004134336442,0.913768569935439,0.912534673963388,0.911302444167347,0.910071878297416,0.908842974106733,0.90761572935147,0.90639014179083,0.90516620918704,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535,0.90394392930535
"21",30,0.953339627742842,0.954188285598602,0.955036943454362,0.95317564536384,0.962689569899747,0.959272981777918,0.964584716225211,0.966510809372285,0.965233148288108,0.954698974919464,0.956047208205697,0.957023141911381,0.957023141911381,0.962240457462517,0.964918730352668,0.962718257273013,0.960517784193358,0.951477162143767,0.955004681234669,0.950041427706048,0.955764863844416,0.95209438073055,0.948423897616685,0.947960276193985,0.949156129916346,0.951110961965805,0.951622529997625,0.945177052990327,0.943071865709492,0.950016396539372,0.949176363303849,0.943861896820078,0.938547430336307,0.937567596595316,0.933596392465869,0.936714185283138,0.934698069450826,0.930276186101725,0.929067312259689,0.92786000932314,0.926654275250722,0.925450108003728,0.924247505546103,0.923046465844438,0.921846986867964,0.920649066588553,0.91945270298071,0.918257894021577,0.917064637690919,0.91587293197113,0.914682774847224,0.913494164306834,0.912307098340209,0.911121574940207,0.909937592102298,0.908755147824553,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648,0.907574240107648
"22",31,0.954553502686965,0.954682257961406,0.954811013235847,0.952332195905848,0.962361261644566,0.958977786650604,0.964452776079923,0.9667186552694,0.965646843807577,0.953945267487745,0.956620677374259,0.95615710346701,0.95615710346701,0.962643491079461,0.965648005439525,0.963568042042435,0.961488078645344,0.952494977923436,0.956666291865803,0.952589451817019,0.957704800984601,0.953613178046736,0.949521555108871,0.951400262191167,0.951023868375821,0.953051499089681,0.951705856563356,0.945069152316841,0.945492761905585,0.95050491905971,0.949590159289657,0.946276868885683,0.942963578481709,0.939665197969513,0.932693342046856,0.934564247408007,0.934956377713704,0.930893966957048,0.929646237514274,0.928400180473317,0.927155793592564,0.925913074633404,0.924672021360231,0.923432631540429,0.922194902944381,0.920958833345454,0.919724420520001,0.918491662247356,0.917260556309829,0.916031100492703,0.914803292584227,0.913577130375619,0.912352611661053,0.911129734237663,0.909908495905534,0.9086888944677,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014,0.90747092773014
"23",32,0.955105797098288,0.954480015378618,0.953854233658949,0.951036929852776,0.961726157574789,0.9591861274442,0.96463012650005,0.966268619984237,0.965362131626774,0.954658123534439,0.956979795031997,0.954303413338594,0.954303413338594,0.962808104142434,0.965658295093717,0.963996257479985,0.962334219866253,0.953063414572725,0.958035954877802,0.955610028939462,0.958136470016239,0.953885302466688,0.949634134917137,0.953151489244093,0.950974259376619,0.95317063712757,0.951625257041468,0.946102377230112,0.948428918423321,0.94950962732607,0.949196225844426,0.947642514879121,0.946088803913816,0.940651730536924,0.934733035241212,0.933515696034208,0.934259197414917,0.931573017848709,0.930322534387467,0.92907372949447,0.927826600916519,0.926581146403434,0.925337363708061,0.924095250586259,0.9228548047969,0.921616024101865,0.920378906266038,0.919143449057305,0.917909650246547,0.916677507607639,0.915447018917441,0.9142181819558,0.912990994505541,0.911765454352469,0.910541559285356,0.909319307095947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947,0.908098695578947
